epoch,accuracy,loss,val_accuracy,val_loss
2,0.9743499755859375,0.08052921295166016,0.7739999890327454,0.5584824681282043
3,0.9741833209991455,0.08109110593795776,0.4359999895095825,3.8437304496765137
4,0.9946666955947876,0.020144859328866005,0.31833332777023315,10.657692909240723
5,0.9971833229064941,0.014376488514244556,0.996666669845581,0.013023477047681808
6,0.9983833432197571,0.008391725830733776,0.9828333258628845,0.06655239313840866
7,0.9981499910354614,0.009196539409458637,0.9975000023841858,0.027550911530852318
8,0.9987000226974487,0.007678612135350704,0.9980000257492065,0.03201252967119217
9,0.9985833168029785,0.00808009970933199,0.4361666738986969,6.0552592277526855
10,0.9985833168029785,0.009993753395974636,0.9976666569709778,0.2362642139196396
11,0.9991166591644287,0.005573439411818981,0.9886666536331177,0.10021179914474487
12,0.9990000128746033,0.006748298183083534,0.8046666383743286,0.5623449683189392
13,0.9989833235740662,0.006296521984040737,0.9608333110809326,0.12043559551239014
14,0.9992666840553284,0.005282638128846884,0.9918333292007446,0.08175317943096161
15,0.9988499879837036,0.007047188002616167,0.9555000066757202,0.14862431585788727
16,0.9988333582878113,0.006467155646532774,0.996666669845581,0.026622675359249115
17,0.9992666840553284,0.0049995784647762775,0.9879999756813049,0.19179761409759521
18,0.9988333582878113,0.007672998588532209,0.7825000286102295,0.456043541431427
19,0.9990166425704956,0.005630157422274351,0.9980000257492065,0.0524756945669651
20,0.9991833567619324,0.005330824293196201,0.999666690826416,0.01284099742770195
21,0.9993500113487244,0.004547173622995615,0.9981666803359985,0.035756971687078476
22,0.9991333484649658,0.0050199334509670734,0.9981666803359985,0.014352022670209408
23,0.9992666840553284,0.0043445127084851265,0.9900000095367432,0.01921250857412815
24,0.9994000196456909,0.003936300985515118,0.965499997138977,0.14977440237998962
25,0.9993333220481873,0.003801737679168582,0.9991666674613953,0.006126087158918381
26,0.9990500211715698,0.009920621290802956,0.9906666874885559,0.029648257419466972
27,0.9994833469390869,0.003027953440323472,0.7996666431427002,0.49128860235214233
28,0.9995333552360535,0.0026628465857356787,0.9896666407585144,0.04766151309013367
29,0.9992666840553284,0.004098201170563698,0.9983333349227905,0.03130804002285004
30,0.9995166659355164,0.003098319051787257,0.8184999823570251,0.30405256152153015
31,0.9991166591644287,0.005290810484439135,0.840666651725769,0.32202979922294617
32,0.9996500015258789,0.002491043647751212,0.659166693687439,1.3585776090621948
33,0.9988999962806702,0.00507408007979393,0.9894999861717224,0.05383756384253502
34,0.9994666576385498,0.0030388394370675087,0.9975000023841858,0.013522464781999588
35,0.9995999932289124,0.0025125218089669943,0.984333336353302,0.10791213810443878
36,0.998533308506012,0.006492748856544495,0.9931666851043701,0.028175052255392075
37,0.9994666576385498,0.0032744514755904675,0.999833345413208,0.0019803473260253668
38,0.9994166493415833,0.003947332967072725,0.999833345413208,0.006796509493142366
39,0.9993500113487244,0.004227424040436745,0.9909999966621399,0.0194400642067194
40,0.9996166825294495,0.0024872608482837677,0.999833345413208,0.015682699158787727
41,0.9994166493415833,0.0035606117453426123,0.999666690826416,0.0026714021805673838
42,0.9994666576385498,0.0035814589355140924,0.9934999942779541,0.05811444669961929
43,0.9996333122253418,0.0028402123134583235,0.8643333315849304,0.22262288630008698
44,0.9995833039283752,0.0032359680626541376,0.9883333444595337,0.03723772615194321
45,0.9992666840553284,0.004128576721996069,0.9958333373069763,0.07271131128072739
46,0.9995666742324829,0.0026703989133238792,0.9994999766349792,0.02819865383207798
47,0.9995999932289124,0.002608680399134755,0.60916668176651,1.1990821361541748
48,0.9994999766349792,0.0030476402025669813,0.7515000104904175,0.4648742377758026
49,0.9995833039283752,0.0026594044174999,0.625166654586792,0.7473587989807129
50,0.9995999932289124,0.002392194466665387,0.9301666617393494,0.14113353192806244
51,0.9994333386421204,0.0037284691352397203,0.999833345413208,0.0023572060745209455
52,0.9995333552360535,0.002750656334683299,0.984666645526886,0.10278157889842987
53,0.9996333122253418,0.002467239275574684,0.8456666469573975,0.23277373611927032
54,0.9995499849319458,0.002570131793618202,0.6731666922569275,0.6644606590270996
55,0.9990333318710327,0.005167436320334673,0.31833332777023315,2.8745479583740234
56,0.9994666576385498,0.0030636400915682316,0.840499997138977,0.3993339538574219
57,0.9994333386421204,0.003689289791509509,0.9956666827201843,0.081332728266716
58,0.9995666742324829,0.002728997962549329,0.8410000205039978,0.2236061543226242
59,0.9991499781608582,0.005515473894774914,0.7850000262260437,0.591570258140564
60,0.9995499849319458,0.002934644930064678,0.4361666738986969,2.293217182159424
61,0.9996833205223083,0.002685864921659231,0.6679999828338623,1.7637306451797485
62,0.9995666742324829,0.0029075501952320337,0.6671666502952576,1.6374809741973877
63,0.9995833039283752,0.0026153738144785166,0.6606666445732117,2.2386209964752197
64,0.9996333122253418,0.0027303530368953943,0.6679999828338623,2.3964154720306396
65,0.9993500113487244,0.004584858659654856,0.6341666579246521,1.8921091556549072
66,0.9994833469390869,0.0035343761555850506,0.6321666836738586,2.106700897216797
67,0.9996500015258789,0.0026812877040356398,0.8255000114440918,0.5357147455215454
68,0.9996333122253418,0.0023880868684500456,0.8258333206176758,0.571038544178009
69,0.9993666410446167,0.004371830262243748,0.7846666574478149,0.6880675554275513
70,0.9995333552360535,0.0030247573740780354,0.825166642665863,0.3429420292377472
71,0.9997333288192749,0.0021451415959745646,0.8240000009536743,0.2581866979598999
72,0.9995833039283752,0.0027549820952117443,0.8059999942779541,0.5658611059188843
73,0.9993833303451538,0.0051881433464586735,0.8143333196640015,0.7571756839752197
74,0.9994666576385498,0.003997224383056164,0.9835000038146973,0.04644090309739113
75,0.9996333122253418,0.0025537058245390654,0.8109999895095825,0.8373210430145264
76,0.999666690826416,0.00224166177213192,0.9598333239555359,0.10952574759721756
77,0.9996333122253418,0.002679996658116579,0.8168333172798157,0.6086721420288086
78,0.9994833469390869,0.0036846096627414227,0.8201666474342346,0.7970588207244873
79,0.9996166825294495,0.002878921339288354,0.6679999828338623,1.5950312614440918
0,0.9490166902542114,0.1467009335756302,0.3331666588783264,1.615828275680542
1,0.9723166823387146,0.08574783802032471,0.7710000276565552,0.7773096561431885
2,0.9746500253677368,0.07919847220182419,0.5986666679382324,0.8664820790290833
3,0.9750666618347168,0.07663314789533615,0.7710000276565552,0.6384568810462952
4,0.9764666557312012,0.07269155234098434,0.6481666564941406,0.811948835849762
5,0.9759166836738586,0.07725011557340622,0.765333354473114,0.6369816064834595
6,0.9763833284378052,0.07266818732023239,0.6576666831970215,0.7085348963737488
7,0.9779166579246521,0.06880785524845123,0.656499981880188,0.6736209392547607
8,0.9779499769210815,0.06858176738023758,0.7534999847412109,0.6280770897865295
0,0.9546666741371155,0.1331968903541565,0.7748333215713501,0.4507986605167389
1,0.971666693687439,0.0886586531996727,0.7731666564941406,0.46078333258628845
2,0.9743000268936157,0.08338742703199387,0.7748333215713501,0.6088299751281738
3,0.9761999845504761,0.07414218038320541,0.49683332443237305,0.9557185769081116
4,0.9761000275611877,0.0756833478808403,0.4690000116825104,1.4039421081542969
5,0.9767166376113892,0.07407020032405853,0.5608333349227905,0.9147984385490417
6,0.9769499897956848,0.07300028949975967,0.6651666760444641,0.7364933490753174
7,0.9781000018119812,0.07023191452026367,0.6439999938011169,0.805054783821106
8,0.9787166714668274,0.06683377176523209,0.5475000143051147,1.5180901288986206
9,0.9782500267028809,0.06715274602174759,0.5860000252723694,1.1168808937072754
10,0.979116678237915,0.06501564383506775,0.6175000071525574,1.4826124906539917
11,0.9788500070571899,0.06696194410324097,0.6664999723434448,1.25908613204956057,12,0.9793499708175659,0.0639989823102951,0.5199999809265137,1.34455025196075448,13,0.9792500138282776,0.06257804483175278,0.6646666526794434,0.8784899115562439,014,0.9786166548728943,0.06418599933385849,0.5423333048820496,1.0026731491088810,015,0.9790499806404114,0.06318233162164688,0.593666672706604,1.1073738336563111,16,0.9798166751861572,0.06244989112019539,0.5661666393280029,0.76091855764389012,17,0.9789166450500488,0.06270013749599457,0.40950000286102295,1.001831412315313,0.18,0.9793000221252441,0.0638381764292717,0.5674999952316284,0.677138030529014,0.19,0.9793833494186401,0.06166167929768562,0.5954999923706055,1.44957482814715,0.920,0.9790833592414856,0.061447449028491974,0.6943333148956299,0.8109413385316,0.9721,0.9790666699409485,0.06103258207440376,0.5708333253860474,0.7141036987317,0.9722,0.9802333116531372,0.06004447489976883,0.5686666369438171,0.858391523318,0.9723,0.980566680431366,0.05939740687608719,0.4933333396911621,1.5077774524619,0.924,0.9801666736602783,0.058450907468795776,0.5416666865348816,0.86000043153720,0.925,0.9803666472434998,0.05767910182476044,0.574833333492279,0.7913189530321,0.926,0.9805833101272583,0.05812140181660652,0.38499999046325684,1.2743782997122,0.9827,0.9801999926567078,0.05882149934768677,0.5260000228881836,0.7507700324023,0.9728,0.9805499911308289,0.05898382142186165,0.5429999828338623,0.83139508924,0.979229,0.9807666540145874,0.05775861442089081,0.6945000290870667,0.71312803025,0.979530,0.9806833267211914,0.05604282766580582,0.6961666941642761,1.035579204526,0.98031,0.9807833433151245,0.056854404509067535,0.8416666388511658,0.911057527,0.98056632,0.9804333448410034,0.056860554963350296,0.6916666626930237,1.0969128,0.9803166333,0.9899666905403137,0.037616122514009476,0.49133333563804626,3.03629,0.97983330434,0.9984333515167236,0.006356494035571814,0.42366665601730347,1.730,0.9793166518211365,0.06058415398001671,0.7756666541099548,1.2474223375320435
31,0.9810166954994202,0.057518988847732544,0.3504999876022339,1.4609291553497314
32,0.9805333614349365,0.059362318366765976,0.5431666374206543,0.9325456023216248
33,0.9807999730110168,0.05630193278193474,0.6613333225250244,3.786273717880249
34,0.981249988079071,0.05730050057172775,0.3348333239555359,5.99159574508667
35,0.9814666509628296,0.06589128077030182,0.7741666436195374,0.9538185000419617
36,0.9829000234603882,0.05250858515501022,0.5864999890327454,1.611554741859436
37,0.9877333045005798,0.04042374715209007,0.4488333463668823,1.5037550926208496
38,0.98416668176651,0.04681403562426567,0.9470000267028809,0.40112805366516113
39,0.98621666431427,0.04161955788731575,0.9476666450500488,0.3297361135482788
40,0.986466646194458,0.04105321317911148,0.9398333430290222,0.25682103633880615
41,0.9882833361625671,0.036209587007761,0.3348333239555359,11.69559383392334
42,0.9886500239372253,0.03536868095397949,0.9271666407585144,0.3801732063293457
00637,0.8356666564941406,0.4428711235523224
48,0.9993500113487244,0.0035039475187659264,0.5946666598320007,0.9763350486755371
49,0.9996333122253418,0.002574983285740018,0.7870000004768372,1.1180959939956665
50,0.9991333484649658,0.0057975794188678265,0.6324999928474426,0.5669140815734863
51,0.9994833469390869,0.003354607382789254,0.98416668176651,0.09865505248308182
52,0.9995333552360535,0.0031749922782182693,0.9006666541099548,0.1440156251192093
53,0.9991833567619324,0.004798454698175192,0.9171666502952576,0.346550852060318
54,0.9995999932289124,0.002802529139444232,0.9986666440963745,0.02596583589911461
55,0.9994999766349792,0.00297079561278224,0.9944999814033508,0.03584876284003258
56,0.9982666373252869,0.006563753355294466,0.6651666760444641,1.6806623935699463
57,0.9995999932289124,0.003226247616112232,0.6651666760444641,1.919607400894165
58,0.9986333250999451,0.008358007296919823,0.8348333239555359,0.23759344220161438
59,0.9989500045776367,0.005019003991037607,0.9266666769981384,0.1307467520236969
60,0.9995666742324829,0.0033149495720863342,0.8349999785423279,0.47371309995651245
61,0.9995333552360535,0.003146771341562271,0.9956666827201843,0.02308482863008976
62,0.9994166493415833,0.003245956962928176,0.8548333048820496,0.2548595368862152
0,0.9562166929244995,0.12774863839149475,0.5408333539962769,1.0576555728912354
1,0.9705333113670349,0.08845367282629013,0.5266666412353516,0.9552269577980042
2,0.9745833277702332,0.07950278371572495,0.5246666669845581,1.051145315170288
3,0.9755833148956299,0.07952893525362015,0.6445000171661377,1.2061033248901367
4,0.9768666625022888,0.0732336938381195,0.7708333134651184,0.6795006394386292
5,0.9769666790962219,0.07438506186008453,0.5511666536331177,0.863526463508606
6,0.9764166474342346,0.0730883851647377,0.7786666750907898,0.6655793190002441
7,0.9771333336830139,0.070992112159729,0.7791666388511658,0.715208113193512
8,0.9780499935150146,0.07042951136827469,0.7705000042915344,0.9087496995925903
9,0.9782833456993103,0.06863732635974884,0.7718333601951599,0.7697718739509583
10,0.9779000282287598,0.0687330961227417,0.781499981880188,0.5971371531486511
11,0.9782500267028809,0.07085198909044266,0.777999997138977,0.7772256731987
12,0.9785333275794983,0.06624910980463028,0.5241666436195374,1.0274748802185059
13,0.9788333177566528,0.06570003926753998,0.6391666531562805,0.8901821374893188
14,0.9787999987602234,0.06716440618038177,0.778333306312561,0.6764277815818787
15,0.9794833064079285,0.06585469841957092,0.7804999947547913,0.49666693806648254
16,0.9787166714668274,0.06547540426254272,0.6351666450500488,0.9287835359573364
17,0.9786499738693237,0.0662582665681839,0.6498333215713501,0.5417397618293762
18,0.9789833426475525,0.06674743443727493,0.7791666388511658,0.984455406665802
19,0.9796500205993652,0.06293737143278122,0.5446666479110718,1.1753110885620117
20,0.9787166714668274,0.07070973515510559,0.36000001430511475,2.3455896377563477
21,0.9959333539009094,0.015873514115810394,0.3423333466053009,3.53128981590271
22,0.9983999729156494,0.007822096347808838,0.8065000176429749,0.756756603717804
23,0.9986666440963745,0.007541537284851074,0.7906666398048401,1.2358508110046387
24,0.9986000061035156,0.006918376311659813,0.8403333425521851,0.4787949323654175
25,0.9971500039100647,0.0149906687438488,0.625166654586792,1.5918431282043457
26,0.9987000226974487,0.007250169757753611,0.6741666793823242,1.0127471685409546
27,0.9991000294685364,0.005721879657357931,0.9959999918937683,0.0167889054864645
28,0.9986833333969116,0.007687199395149946,0.7494999766349792,1.3545446395874023
29,0.9989500045776367,0.005839601159095764,0.8443333506584167,0.41348421573638916
30,0.9990333318710327,0.0058525558561086655,0.8399999737739563,0.6044965982437134
31,0.9989333152770996,0.006063269916921854,0.9956666827201843,0.021159455180168152
32,0.9993666410446167,0.005144708789885044,0.9953333139419556,0.02318751998245716
33,0.9990833401679993,0.005084529984742403,0.9418333172798157,0.0903470441699028
34,0.9986666440963745,0.0059044379740953445,0.765666663646698,0.4253743886947632
35,0.9988166689872742,0.005583695601671934,0.9988333582878113,0.010594609193503857
36,0.9993333220481873,0.003339146263897419,0.9961666464805603,0.030588826164603233
37,0.9981499910354614,0.009620673954486847,0.4569999873638153,2.0310723781585693
38,0.9990666508674622,0.005117860622704029,0.6729999780654907,1.2065986394882202
39,0.9987333416938782,0.005354025866836309,0.9868333339691162,0.1419680416584015
40,0.9987166523933411,0.0058997320011258125,0.987333357334137,0.1164255291223526
41,0.9990666508674622,0.0044839046895504,0.9965000152587891,0.022796088829636574
42,0.9991333484649658,0.0041384389623999596,0.996833324432373,0.01340416818857193
43,0.9987333416938782,0.0058868215419352055,0.6726666688919067,0.9002569317817688
44,0.9993666410446167,0.0038008138071745634,0.987333357334137,0.0827196016907692
45,0.9991166591644287,0.004787335637956858,0.9994999766349792,0.007295458577573299
46,0.9993500113487244,0.003491718554869294,0.9733333587646484,0.11504203081130981
47,0.9993833303451538,0.0038309143856167793,0.8960000276565552,0.19388027489185333
48,0.9994833469390869,0.0031367025803774595,0.9951666593551636,0.02395576424896717
49,0.9993333220481873,0.004584702663123608,0.9961666464805603,0.01409961562603712
50,0.9994666576385498,0.0030014868825674057,0.9963333606719971,0.01503238920122385
51,0.9987666606903076,0.00640528928488493,0.6241666674613953,3.8224804401397705
52,0.9995499849319458,0.0027404245920479298,0.9616666436195374,0.13091954588890076
53,0.9991333484649658,0.005893501918762922,0.9971666932106018,0.07773280143737793
54,0.9995499849319458,0.0031001009047031403,0.9921666383743286,0.05939564108848572
55,0.9992833137512207,0.0035523767583072186,0.4568333327770233,7.903963088989258
56,0.9993166923522949,0.00434438232332468,0.4568333327770233,4.112575531005859
57,0.9994000196456909,0.002900525229051709,0.9585000276565552,0.12743857502937317
58,0.9994833469390869,0.005068644415587187,0.9963333606719971,0.015234947204589844
59,0.9996833205223083,0.002673258539289236,0.9994999766349792,0.004182341508567333
60,0.9995666742324829,0.002803047653287649,0.9610000252723694,0.07345250993967056
61,0.9994999766349792,0.0033068927004933357,0.8473333120346069,0.21260517835617065
62,0.9994666576385498,0.0029882239177823067,0.9991666674613953,0.011840304359793663
63,0.9991000294685364,0.004951713606715202,0.9983333349227905,0.011860392056405544
64,0.9995333552360535,0.0027479769196361303,0.9988333582878113,0.005594379268586636
65,0.9991666674613953,0.003943555057048798,0.9593333601951599,0.2127729058265686
66,0.9995666742324829,0.0029023142997175455,0.9984999895095825,0.015174022875726223
67,0.9995666742324829,0.0027737694326788187,0.999666690826416,0.0022889464162290096
68,0.9997166395187378,0.0018864633748307824,0.999666690826416,0.008941611275076866
69,0.9995833039283752,0.0024719482753425837,0.9975000023841858,0.007323409430682659
70,0.9995499849319458,0.0028729380574077368,0.9994999766349792,0.008055076003074646
71,0.9995833039283752,0.0027255879249423742,0.9990000128746033,0.004616370424628258
72,0.9992833137512207,0.003715955186635256,0.4884999990463257,5.038004398345947
73,0.9994500279426575,0.0028306960593909025,0.8956666588783264,0.22295597195625305
74,0.9995833039283752,0.0029118491802364588,0.4860000014305115,1.883129596710205
75,0.9994833469390869,0.003800947917625308,0.9553333520889282,0.3751761019229889
76,0.9995999932289124,0.002853591227903962,0.9955000281333923,0.029089760035276413
77,0.9996833205223083,0.002627413719892502,0.9955000281333923,0.027985133230686188
78,0.9995333552360535,0.0034067295491695404,0.7718333601951599,1.0880374908447266
79,0.9997000098228455,0.0015035669784992933,0.8456666469573975,0.2477034479379654
